loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	254	.42	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	.34	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	.22	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	.19	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	.18	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	.18	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	.20	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	.24	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	.28	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	.34	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	.40	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	.50	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	.48	.00	.00	.00	.00	.00	.00	.00	.00	.00
