loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	191	1.82	3.26	1.78	.00	.00	.00	.00	.00	.00	.00
	192	1.64	3.31	1.27	.00	.00	.00	.00	.00	.00	.00
	193	1.47	3.36	.99	.00	.00	.00	.00	.00	.00	.00
	194	1.32	3.43	1.02	.00	.00	.00	.00	.00	.00	.00
	195	1.19	3.50	1.04	.00	.00	.00	.00	.00	.00	.00
	196	1.14	.00	1.05	.00	.00	.00	.00	.00	.00	.00
	197	1.02	.00	1.05	.00	.00	.00	.00	.00	.00	.00
	198	.90	.00	1.03	.00	.00	.00	.00	.00	.00	.00
	199	.78	.00	1.01	.00	.00	.00	.00	.00	.00	.00
	200	.67	.00	.97	.00	.00	.00	.00	.00	.00	.00
	201	.56	.00	.92	.00	.00	.00	.00	.00	.00	.00
	202	.47	.00	.86	.00	.00	.00	.00	.00	.00	.00
	203	.39	.00	.80	.00	.00	.00	.00	.00	.00	.00
	204	.31	.00	.73	.00	.00	.00	.00	.00	.00	.00
	205	.26	.00	.65	.00	.00	.00	.00	.00	.00	.00
	206	.04	.00	.58	.00	.00	.00	.00	.00	.00	.00
	207	.01	.00	.51	.00	.00	.00	.00	.00	.00	.00
	208	.01	.00	.44	.00	.00	.00	.00	.00	.00	.00
	209	.01	.00	.38	.00	.00	.00	.00	.00	.00	.00
	210	.01	.00	.33	.00	.00	.00	.00	.00	.00	.00
	211	.00	.00	.29	.00	.00	.00	.00	.00	.00	.00
	212	.00	.00	.26	.00	.00	.00	.00	.00	.00	.00
	213	.00	.00	.24	.00	.00	.00	.00	.00	.00	.00
	214	.00	.00	.23	.00	.00	.00	.00	.00	.00	.00
	215	.01	.00	.24	.00	.00	.00	.00	.00	.00	.00
	216	.13	.00	.25	.00	.00	.00	.00	.00	.00	.00
	217	.22	.00	.28	.00	.00	.00	.00	.00	.00	.00
	218	.33	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	.47	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	.63	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	.82	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	1.03	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	1.26	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	1.50	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	1.74	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	1.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	2.24	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	2.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	2.66	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	2.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	3.28	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	3.54	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	2.03	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	1.95	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	1.84	.00	.00	.00	.00	.00	.00	.00	.00	.00
