Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Cofactor
256	3	27.4	EC.83C/84L	0.51	4	21.6602	21.8599	22.0597	2.41116	0.4	-0.199792
257	3	28.4		0.36	4	21.6801	21.854	22.0279	2.42025	0.3	-0.173876
258	3	29.4		0.22	4	21.706	21.846	21.986	2.42938	0.2	-0.140009
259	3	30.4		0.11	4	21.7363	21.8364	21.9365	2.4372	0.1	-0.100068
260	3	31.4		0.04	4	21.7683	21.8261	21.884	2.44247	0	-0.0578347
261	3	32.4		0	4	21.7986	21.8163	21.834	2.44474	0	-0.0177183
262	3	32.7	AD.92L	0	4	21.8069	21.8136	21.8202	2.44488	0	-0.00662105
263	3	33.7		0	4	21.8027	21.8151	21.8275	2.44482	0	-0.0123641
264	3	34.7		0	4	21.7983	21.8168	21.8353	2.4447	0	-0.0185062
265	3	35.7		0.01	4	21.7941	21.8187	21.8433	2.4445	0	-0.0246275
266	3	36.7		0.01	4	21.7902	21.8205	21.8507	2.44425	0	-0.0302514
267	3	37.7		0.01	4	21.7872	21.8221	21.8571	2.44397	0	-0.034958
268	3	38.7		0.02	4	21.785	21.8235	21.862	2.4437	0	-0.0384826
269	3	39.1	GB.210L	0.02	4	21.7845	21.824	21.8635	2.44361	0	-0.0395392
270	3	40.1		0.01	4	21.7873	21.822	21.8567	2.44393	0	-0.0346921
271	3	41.1		0.01	4	21.7912	21.8198	21.8485	2.44425	0	-0.0286774
272	3	42.1		0.01	4	21.7958	21.8176	21.8394	2.44453	0	-0.0217977
273	3	43.1		0	4	21.801	21.8155	21.83	2.44473	0	-0.0144993
274	3	44.1		0	4	21.8063	21.8136	21.8209	2.44484	0	-0.00727931
275	3	45.1		0	4	21.8115	21.8121	21.8126	2.44486	0	-0.000577291
276	3	45.5	BH.225C-Col	0	4	21.8134	21.8115	21.8096	2.44484	0	0.00188498
277	3	46.5		0	4	21.8216	21.8094	21.7972	2.44466	0	0.0122024
278	3	47.5		0.01	4	21.8305	21.8073	21.784	2.44424	0	0.023258
279	3	48.5		0.01	4	21.8394	21.8053	21.7713	2.44361	0	0.0340585
280	3	49.5		0.02	4	21.8473	21.8038	21.7602	2.44285	0	0.0435803
281	3	50.5		0.03	4	21.8538	21.8027	21.7516	2.44209	0	0.0510837
282	3	50.7	HH.440L	0.04	4	21.8548	21.8025	21.7502	2.44194	0	0.0523087
283	3	51.7		0.01	4	21.8359	21.8072	21.7784	2.44389	0	0.0287186
284	3	52.7		0	4	21.8133	21.8117	21.81	2.44484	0	0.00165911
285	3	53.7		0.01	4	21.7888	21.8156	21.8425	2.44445	0	-0.0268409
286	3	54.7		0.03	4	21.7645	21.8186	21.8728	2.44273	0	-0.0541363
287	3	55.7		0.08	4	21.7425	21.8205	21.8986	2.44006	0.1	-0.0780248
288	3	56.3	HH.117C	0.11	4	21.731	21.8212	21.9114	2.43821	0.1	-0.0902187
289	3	57.3		0.06	4	21.7492	21.8191	21.889	2.4411	0	-0.0698732
290	3	58.3		0.03	4	21.7713	21.8166	21.862	2.44342	0	-0.0453636
291	3	59.3		0	4	21.7945	21.8139	21.8334	2.44469	0	-0.0194432
292	3	60.2	GD.296C-Col	0	4	21.8141	21.8117	21.8092	2.44483	0	0.00245695
293	3	61.2		0	4	21.8215	21.8108	21.8001	2.44465	0	0.0107223
294	3	62.2		0	4	21.8292	21.8099	21.7905	2.44434	0	0.019346
295	3	63.2		0.01	4	21.8365	21.809	21.7815	2.44392	0	0.0275083
296	3	64.2		0.02	4	21.8427	21.8082	21.7738	2.44346	0	0.0344454
